"SegNum","frac_depletion","WellNum","time_days","dist_wellToStream_m","Tr_bulk_m2d","S_bulk","lmda_m2d"
52,0.079,20,3543,1700.239,16.584,0.272,46.229
64,0.035,20,3543,3950.338,26.922,0.27,195.068
67,0.037,20,3543,2692.028,18.175,0.271,195.528
70,0.071,20,3543,3404.627,16.008,0.27,149.343
214,0.127,20,3543,1669.634,27.74,0.27,36.507
38,0.028,20,18143,4573.453,10.609,0.27,33.882
51,0.448,20,18143,1068.255,9.371,0.27,42.84
52,0.055,20,18143,1700.239,16.584,0.272,46.229
53,0.03,20,18143,2680.89,19.091,0.27,47.564
54,0.048,20,18143,3517.268,30.908,0.272,56.832
61,0.011,20,18143,4945.872,33.973,0.27,213.532
64,0.024,20,18143,3950.338,26.922,0.27,195.068
66,0.028,20,18143,3223.979,20.373,0.27,199.032
67,0.062,20,18143,2692.028,18.175,0.271,195.528
68,0.016,20,18143,3522.901,16.98,0.27,188.27
70,0.049,20,18143,3404.627,16.008,0.27,149.343
71,0.015,20,18143,5210.013,14.102,0.271,115.287
116,0.028,20,18143,3509.491,39.276,0.27,50.819
214,0.088,20,18143,1669.634,27.74,0.27,36.507
298,0.015,20,18143,3234.942,50.374,0.27,32.302
299,0.02,20,18143,3892.388,48.211,0.271,32.383
305,0.018,20,18143,3833.407,15.816,0.27,24.115
336,0.017,20,18143,5922.789,14.573,0.275,27.656
64,0.103,21,258,1843.566,111.823,0.271,195.068
65,0.064,21,258,1818.191,96.302,0.271,190.946
66,0.148,21,258,1773.297,83.029,0.27,199.032
211,0.141,21,258,1771.752,59.052,0.27,34.152
212,0.027,21,258,1765.215,60.39,0.27,33.018
297,0.025,21,258,4160.868,27.085,0.27,37.576
298,0.092,21,258,1721.225,11.593,0.27,32.302
299,0.251,21,258,1546.733,10.698,0.274,32.383
336,0.149,21,258,2480.992,11.251,0.27,27.656
63,0.012,21,3543,3414.926,100.2,0.271,213.254
64,0.075,21,3543,1843.566,111.823,0.271,195.068
65,0.047,21,3543,1818.191,96.302,0.271,190.946
66,0.108,21,3543,1773.297,83.029,0.27,199.032
67,0.083,21,3543,2012.306,80.81,0.27,195.528
68,0.021,21,3543,3061.982,91.094,0.271,188.27
211,0.103,21,3543,1771.752,59.052,0.27,34.152
212,0.02,21,3543,1765.215,60.39,0.27,33.018
213,0.071,21,3543,1795.438,58.396,0.27,31.269
214,0.084,21,3543,1924.952,88.595,0.273,36.507
297,0.019,21,3543,4160.868,27.085,0.27,37.576
298,0.067,21,3543,1721.225,11.593,0.27,32.302
299,0.183,21,3543,1546.733,10.698,0.274,32.383
336,0.108,21,3543,2480.992,11.251,0.27,27.656
51,0.024,21,18143,6031.572,52.993,0.271,42.84
61,0.029,21,18143,4020.642,97.468,0.27,213.532
63,0.011,21,18143,3414.926,100.2,0.271,213.254
64,0.064,21,18143,1843.566,111.823,0.271,195.068
65,0.04,21,18143,1818.191,96.302,0.271,190.946
66,0.092,21,18143,1773.297,83.029,0.27,199.032
67,0.07,21,18143,2012.306,80.81,0.27,195.528
68,0.018,21,18143,3061.982,91.094,0.271,188.27
70,0.026,21,18143,4051.934,77.374,0.27,149.343
116,0.024,21,18143,4045.701,85.27,0.27,50.819
172,0.019,21,18143,5364.242,67.662,0.27,33.938
205,0.029,21,18143,4870.689,60.676,0.27,37.451
211,0.087,21,18143,1771.752,59.052,0.27,34.152
212,0.017,21,18143,1765.215,60.39,0.27,33.018
213,0.061,21,18143,1795.438,58.396,0.27,31.269
214,0.071,21,18143,1924.952,88.595,0.273,36.507
297,0.016,21,18143,4160.868,27.085,0.27,37.576
298,0.057,21,18143,1721.225,11.593,0.27,32.302
299,0.155,21,18143,1546.733,10.698,0.274,32.383
336,0.092,21,18143,2480.992,11.251,0.27,27.656
64,0.068,22,258,1584.759,57.143,0.271,195.068
65,0.06,22,258,1292.824,51.639,0.271,190.946
66,0.309,22,258,785.315,51.978,0.27,199.032
211,0.037,22,258,2757.635,45.199,0.272,34.152
214,0.137,22,258,1292.937,77.166,0.275,36.507
298,0.189,22,258,832.792,71.951,0.27,32.302
299,0.199,22,258,1056.606,72.247,0.271,32.383
64,0.056,22,3543,1584.759,57.143,0.271,195.068
65,0.049,22,3543,1292.824,51.639,0.271,190.946
66,0.253,22,3543,785.315,51.978,0.27,199.032
67,0.121,22,3543,1019.239,48.539,0.271,195.528
68,0.02,22,3543,2348.819,55.436,0.271,188.27
211,0.031,22,3543,2757.635,45.199,0.272,34.152
213,0.014,22,3543,2784.364,56.468,0.272,31.269
214,0.112,22,3543,1292.937,77.166,0.275,36.507
298,0.155,22,3543,832.792,71.951,0.27,32.302
299,0.163,22,3543,1056.606,72.247,0.271,32.383
336,0.027,22,3543,3155.497,25.883,0.27,27.656
51,0.02,22,18143,5086.373,10.04,0.275,42.84
61,0.017,22,18143,3896.589,88.764,0.272,213.532
64,0.048,22,18143,1584.759,57.143,0.271,195.068
65,0.042,22,18143,1292.824,51.639,0.271,190.946
66,0.216,22,18143,785.315,51.978,0.27,199.032
67,0.104,22,18143,1019.239,48.539,0.271,195.528
68,0.017,22,18143,2348.819,55.436,0.271,188.27
70,0.022,22,18143,3241.495,45.161,0.27,149.343
71,0.012,22,18143,5764.919,48.061,0.272,115.287
116,0.02,22,18143,3240.576,34.365,0.271,50.819
172,0.012,22,18143,5476.91,30.117,0.271,33.938
205,0.013,22,18143,5755.76,27.257,0.27,37.451
211,0.026,22,18143,2757.635,45.199,0.272,34.152
213,0.019,22,18143,2784.364,56.468,0.272,31.269
214,0.096,22,18143,1292.937,77.166,0.275,36.507
298,0.133,22,18143,832.792,71.951,0.27,32.302
299,0.139,22,18143,1056.606,72.247,0.271,32.383
336,0.043,22,18143,3155.497,25.883,0.27,27.656
66,0.559,23,258,125.969,109.465,0.271,199.032
67,0.22,23,258,168.287,70.716,0.27,195.528
214,0.053,23,258,924.166,11.851,0.27,36.507
298,0.155,23,258,175.851,15.334,0.27,32.302
299,0.013,23,258,1015.187,43.008,0.286,32.383
66,0.554,23,3543,125.969,109.465,0.271,199.032
67,0.217,23,3543,168.287,70.716,0.27,195.528
214,0.053,23,3543,924.166,11.851,0.27,36.507
298,0.154,23,3543,175.851,15.334,0.27,32.302
299,0.022,23,3543,1015.187,43.008,0.286,32.383
66,0.554,23,18143,125.969,109.465,0.271,199.032
67,0.217,23,18143,168.287,70.716,0.27,195.528
214,0.053,23,18143,924.166,11.851,0.27,36.507
298,0.154,23,18143,175.851,15.334,0.27,32.302
299,0.022,23,18143,1015.187,43.008,0.286,32.383
51,0.04,24,258,3207.575,37.688,0.27,42.84
66,0.093,24,258,1021.411,49.747,0.27,199.032
67,0.382,24,258,590.599,62.804,0.271,195.528
70,0.042,24,258,2156.502,54.438,0.27,149.343
214,0.443,24,258,500.437,69.112,0.27,36.507
51,0.033,24,3543,3207.575,37.688,0.27,42.84
64,0.02,24,3543,2595.557,62.136,0.272,195.068
65,0.013,24,3543,1917.061,49.012,0.271,190.946
66,0.078,24,3543,1021.411,49.747,0.27,199.032
67,0.321,24,3543,590.599,62.804,0.271,195.528
68,0.023,24,3543,1949.202,90.834,0.271,188.27
70,0.035,24,3543,2156.502,54.438,0.27,149.343
116,0.021,24,3543,2183.715,37.762,0.27,50.819
214,0.372,24,3543,500.437,69.112,0.27,36.507
298,0.049,24,3543,1028.931,85.853,0.27,32.302
299,0.033,24,3543,1665.592,90.078,0.272,32.383
51,0.032,24,18143,3207.575,37.688,0.27,42.84
54,0.014,24,18143,4517.674,12.392,0.272,56.832
64,0.019,24,18143,2595.557,62.136,0.272,195.068
65,0.012,24,18143,1917.061,49.012,0.271,190.946
66,0.075,24,18143,1021.411,49.747,0.27,199.032
67,0.306,24,18143,590.599,62.804,0.271,195.528
68,0.022,24,18143,1949.202,90.834,0.271,188.27
70,0.033,24,18143,2156.502,54.438,0.27,149.343
71,0.013,24,18143,4656.835,64.25,0.27,115.287
116,0.024,24,18143,2183.715,37.762,0.27,50.819
214,0.355,24,18143,500.437,69.112,0.27,36.507
298,0.047,24,18143,1028.931,85.853,0.27,32.302
299,0.031,24,18143,1665.592,90.078,0.272,32.383
336,0.018,24,18143,4762.97,82.716,0.271,27.656
51,0.173,25,258,2235.902,12.829,0.27,42.84
53,0.036,25,258,3066.638,15.738,0.27,47.564
67,0.297,25,258,1284.642,18.032,0.271,195.528
70,0.129,25,258,2142.317,9.453,0.27,149.343
214,0.366,25,258,659.681,26.587,0.27,36.507
51,0.136,25,3543,2235.902,12.829,0.27,42.84
52,0.031,25,3543,2480.128,9.89,0.271,46.229
53,0.028,25,3543,3066.638,15.738,0.27,47.564
66,0.063,25,3543,2015.416,19.743,0.27,199.032
67,0.233,25,3543,1284.642,18.032,0.271,195.528
68,0.043,25,3543,2216.145,12.928,0.27,188.27
70,0.101,25,3543,2142.317,9.453,0.27,149.343
116,0.026,25,3543,2214.102,13.34,0.27,50.819
214,0.288,25,3543,659.681,26.587,0.27,36.507
298,0.04,25,3543,2021.503,47.248,0.27,32.302
299,0.012,25,3543,2552.995,52.027,0.272,32.383
38,0.012,25,18143,5923.959,9.645,0.27,33.882
51,0.11,25,18143,2235.902,12.829,0.27,42.84
52,0.029,25,18143,2480.128,9.89,0.271,46.229
53,0.023,25,18143,3066.638,15.738,0.27,47.564
54,0.04,25,18143,3636.971,26.568,0.271,56.832
64,0.026,25,18143,3442.331,28.832,0.271,195.068
65,0.013,25,18143,2770.737,24.366,0.271,190.946
66,0.051,25,18143,2015.416,19.743,0.27,199.032
67,0.189,25,18143,1284.642,18.032,0.271,195.528
68,0.035,25,18143,2216.145,12.928,0.27,188.27
70,0.082,25,18143,2142.317,9.453,0.27,149.343
71,0.024,25,18143,4343.695,13.146,0.274,115.287
116,0.049,25,18143,2214.102,13.34,0.27,50.819
214,0.233,25,18143,659.681,26.587,0.27,36.507
298,0.032,25,18143,2021.503,47.248,0.27,32.302
299,0.034,25,18143,2552.995,52.027,0.272,32.383
336,0.019,25,18143,5539.362,39.691,0.271,27.656
51,0.392,26,258,1256.935,50.043,0.27,42.84
52,0.13,26,258,1483.392,40.872,0.27,46.229
53,0.074,26,258,2122.716,33.49,0.27,47.564
67,0.138,26,258,2123.492,86.037,0.27,195.528
70,0.136,26,258,2461.389,79.29,0.27,149.343
214,0.13,26,258,1589.83,57.249,0.27,36.507
51,0.317,26,3543,1256.935,50.043,0.27,42.84
52,0.105,26,3543,1483.392,40.872,0.27,46.229
53,0.06,26,3543,2122.716,33.49,0.27,47.564
54,0.059,26,3543,2809.5,25.797,0.273,56.832
66,0.036,26,3543,3013.39,82.425,0.27,199.032
67,0.111,26,3543,2123.492,86.037,0.27,195.528
68,0.032,26,3543,2675.309,96.166,0.27,188.27
70,0.11,26,3543,2461.389,79.29,0.27,149.343
116,0.043,26,3543,2652.525,56.889,0.27,50.819
214,0.105,26,3543,1589.83,57.249,0.27,36.507
298,0.023,26,3543,3018.982,72.927,0.27,32.302
38,0.025,26,18143,5081.552,60.643,0.27,33.882
51,0.256,26,18143,1256.935,50.043,0.27,42.84
52,0.085,26,18143,1483.392,40.872,0.27,46.229
53,0.048,26,18143,2122.716,33.49,0.27,47.564
54,0.069,26,18143,2809.5,25.797,0.273,56.832
56,0.014,26,18143,5729.49,19.306,0.275,73.998
61,0.015,26,18143,5590.6,51.563,0.27,213.532
64,0.02,26,18143,4344.658,67.338,0.27,195.068
66,0.029,26,18143,3013.39,82.425,0.27,199.032
67,0.09,26,18143,2123.492,86.037,0.27,195.528
68,0.026,26,18143,2675.309,96.166,0.27,188.27
70,0.089,26,18143,2461.389,79.29,0.27,149.343
71,0.035,26,18143,4214.481,81.795,0.27,115.287
116,0.046,26,18143,2652.525,56.889,0.27,50.819
119,0.012,26,18143,5634.94,101.692,0.271,42.163
214,0.084,26,18143,1589.83,57.249,0.27,36.507
298,0.018,26,18143,3018.982,72.927,0.27,32.302
299,0.024,26,18143,3501.625,79.4,0.271,32.383
305,0.015,26,18143,4253.854,66.406,0.27,24.115
65,0.031,27,258,3217.709,38.972,0.271,190.946
66,0.077,27,258,2966.541,37.791,0.27,199.032
205,0.126,27,258,3520.467,10.126,0.27,37.451
211,0.198,27,258,1528.474,23.626,0.271,34.152
212,0.064,27,258,1321.832,22.33,0.27,33.018
297,0.066,27,258,2957.215,24.895,0.27,37.576
298,0.06,27,258,2624.792,44.077,0.27,32.302
299,0.378,27,258,1282.176,36.947,0.27,32.383
65,0.026,27,3543,3217.709,38.972,0.271,190.946
66,0.063,27,3543,2966.541,37.791,0.27,199.032
205,0.103,27,3543,3520.467,10.126,0.27,37.451
211,0.162,27,3543,1528.474,23.626,0.271,34.152
212,0.052,27,3543,1321.832,22.33,0.27,33.018
213,0.183,27,3543,1535.504,27.757,0.272,31.269
297,0.054,27,3543,2957.215,24.895,0.27,37.576
298,0.049,27,3543,2624.792,44.077,0.27,32.302
299,0.309,27,3543,1282.176,36.947,0.27,32.383
61,0.022,27,18143,5285.912,19.665,0.271,213.532
64,0.034,27,18143,3233.191,37.682,0.271,195.068
65,0.016,27,18143,3217.709,38.972,0.271,190.946
66,0.04,27,18143,2966.541,37.791,0.27,199.032
67,0.051,27,18143,3118.252,42.017,0.27,195.528
68,0.018,27,18143,3536.508,47.571,0.271,188.27
70,0.026,27,18143,4593.119,51.984,0.271,149.343
116,0.027,27,18143,4577.49,21.778,0.272,50.819
172,0.029,27,18143,4440.04,19.817,0.27,33.938
175,0.012,27,18143,3993.926,9.565,0.27,34.707
202,0.011,27,18143,5486.957,22.596,0.27,34.828
203,0.012,27,18143,4873.266,15.354,0.27,35.625
204,0.019,27,18143,3992.348,9.371,0.27,35.316
205,0.066,27,18143,3520.467,10.126,0.27,37.451
211,0.103,27,18143,1528.474,23.626,0.271,34.152
212,0.033,27,18143,1321.832,22.33,0.27,33.018
213,0.117,27,18143,1535.504,27.757,0.272,31.269
214,0.039,27,18143,3333.083,44.22,0.273,36.507
297,0.034,27,18143,2957.215,24.895,0.27,37.576
298,0.031,27,18143,2624.792,44.077,0.27,32.302
299,0.196,27,18143,1282.176,36.947,0.27,32.383
336,0.066,27,18143,3073.879,58.779,0.27,27.656
64,0.045,28,258,2750.681,101.14,0.271,195.068
66,0.079,28,258,2054.947,71.293,0.27,199.032
211,0.069,28,258,2198.319,14.269,0.271,34.152
212,0.016,28,258,2067.422,12.075,0.27,33.018
297,0.034,28,258,3230.986,10.052,0.271,37.576
298,0.079,28,258,1628.749,24.83,0.271,32.302
299,0.679,28,258,745.123,13.123,0.271,32.383
64,0.034,28,3543,2750.681,101.14,0.271,195.068
65,0.019,28,3543,2656.079,74.302,0.27,190.946
66,0.059,28,3543,2054.947,71.293,0.27,199.032
67,0.077,28,3543,2170.937,74.424,0.27,195.528
68,0.024,28,3543,2578.392,83.665,0.271,188.27
116,0.013,28,3543,3617.604,84.887,0.27,50.819
211,0.052,28,3543,2198.319,14.269,0.271,34.152
212,0.012,28,3543,2067.422,12.075,0.27,33.018
213,0.048,28,3543,2210.625,19.284,0.272,31.269
214,0.049,28,3543,2660.017,16.708,0.277,36.507
297,0.026,28,3543,3230.986,10.052,0.271,37.576
298,0.06,28,3543,1628.749,24.83,0.271,32.302
299,0.512,28,3543,745.123,13.123,0.271,32.383
336,0.016,28,3543,3354.186,9.413,0.27,27.656
61,0.017,28,18143,4995.87,96.435,0.271,213.532
64,0.029,28,18143,2750.681,101.14,0.271,195.068
65,0.016,28,18143,2656.079,74.302,0.27,190.946
66,0.05,28,18143,2054.947,71.293,0.27,199.032
67,0.065,28,18143,2170.937,74.424,0.27,195.528
68,0.021,28,18143,2578.392,83.665,0.271,188.27
70,0.027,28,18143,3631.234,81.171,0.27,149.343
71,0.017,28,18143,5868.851,72.726,0.27,115.287
116,0.026,28,18143,3617.604,84.887,0.27,50.819
172,0.023,28,18143,4364.852,65.614,0.27,33.938
205,0.03,28,18143,4449.015,19.529,0.27,37.451
211,0.044,28,18143,2198.319,14.269,0.271,34.152
213,0.04,28,18143,2210.625,19.284,0.272,31.269
214,0.042,28,18143,2660.017,16.708,0.277,36.507
297,0.022,28,18143,3230.986,10.052,0.271,37.576
298,0.051,28,18143,1628.749,24.83,0.271,32.302
299,0.433,28,18143,745.123,13.123,0.271,32.383
336,0.048,28,18143,3354.186,9.413,0.27,27.656
66,0.028,29,258,1274.451,33.938,0.27,199.032
298,0.065,29,258,641.852,129.941,0.271,32.302
299,0.908,29,258,132.562,153.071,0.274,32.383
66,0.026,29,3543,1274.451,33.938,0.27,199.032
67,0.04,29,3543,1304.775,46.732,0.271,195.528
214,0.017,29,3543,2245.4,53.788,0.275,36.507
298,0.061,29,3543,641.852,129.941,0.271,32.302
299,0.856,29,3543,132.562,153.071,0.274,32.383
66,0.026,29,18143,1274.451,33.938,0.27,199.032
67,0.04,29,18143,1304.775,46.732,0.271,195.528
214,0.017,29,18143,2245.4,53.788,0.275,36.507
298,0.061,29,18143,641.852,129.941,0.271,32.302
299,0.856,29,18143,132.562,153.071,0.274,32.383
66,0.08,30,258,843.291,10.925,0.272,199.032
67,0.337,30,258,703.646,11.261,0.272,195.528
68,0.056,30,258,964.649,18.961,0.275,188.27
298,0.297,30,258,365.256,38.029,0.271,32.302
299,0.23,30,258,375.891,44.339,0.275,32.383
66,0.073,30,3543,843.291,10.925,0.272,199.032
67,0.307,30,3543,703.646,11.261,0.272,195.528
68,0.051,30,3543,964.649,18.961,0.275,188.27
70,0.017,30,3543,1834.149,14.325,0.273,149.343
116,0.021,30,3543,1831.484,19.23,0.272,50.819
214,0.051,30,3543,1701.721,19.518,0.279,36.507
298,0.271,30,3543,365.256,38.029,0.271,32.302
299,0.209,30,3543,375.891,44.339,0.275,32.383
51,0.013,30,18143,4418.232,15.699,0.274,42.84
64,0.013,30,18143,2791.362,10.184,0.272,195.068
66,0.069,30,18143,843.291,10.925,0.272,199.032
67,0.29,30,18143,703.646,11.261,0.272,195.528
68,0.048,30,18143,964.649,18.961,0.275,188.27
70,0.033,30,18143,1834.149,14.325,0.273,149.343
116,0.031,30,18143,1831.484,19.23,0.272,50.819
214,0.048,30,18143,1701.721,19.518,0.279,36.507
298,0.256,30,18143,365.256,38.029,0.271,32.302
299,0.198,30,18143,375.891,44.339,0.275,32.383
51,0.094,31,258,2576.982,64.143,0.27,42.84
52,0.036,31,258,2686.141,51.845,0.27,46.229
53,0.035,31,258,2936.329,47.414,0.27,47.564
54,0.063,31,258,3223.988,43.074,0.271,56.832
67,0.38,31,258,920.861,42.671,0.27,195.528
70,0.274,31,258,1174.578,42.764,0.27,149.343
214,0.118,31,258,1474.809,74.259,0.27,36.507
51,0.067,31,3543,2576.982,64.143,0.27,42.84
52,0.026,31,3543,2686.141,51.845,0.27,46.229
53,0.025,31,3543,2936.329,47.414,0.27,47.564
54,0.045,31,3543,3223.988,43.074,0.271,56.832
66,0.036,31,3543,2179.078,39.672,0.272,199.032
67,0.27,31,3543,920.861,42.671,0.27,195.528
68,0.075,31,3543,1287.534,43.864,0.27,188.27
70,0.195,31,3543,1174.578,42.764,0.27,149.343
71,0.016,31,3543,3372.35,53.757,0.271,115.287
116,0.1,31,3543,1273.425,58.28,0.27,50.819
214,0.084,31,3543,1474.809,74.259,0.27,36.507
298,0.03,31,3543,2176.206,95.647,0.271,32.302
299,0.032,31,3543,2372.44,79.543,0.272,32.383
51,0.062,31,18143,2576.982,64.143,0.27,42.84
52,0.024,31,18143,2686.141,51.845,0.27,46.229
53,0.023,31,18143,2936.329,47.414,0.27,47.564
54,0.041,31,18143,3223.988,43.074,0.271,56.832
61,0.011,31,18143,5747.183,52.532,0.27,213.532
64,0.016,31,18143,4002.144,52.881,0.271,195.068
66,0.033,31,18143,2179.078,39.672,0.272,199.032
67,0.247,31,18143,920.861,42.671,0.27,195.528
68,0.069,31,18143,1287.534,43.864,0.27,188.27
70,0.179,31,18143,1174.578,42.764,0.27,149.343
71,0.037,31,18143,3372.35,53.757,0.271,115.287
116,0.092,31,18143,1273.425,58.28,0.27,50.819
119,0.014,31,18143,4419.268,38.695,0.272,42.163
172,0.016,31,18143,5716.46,57.93,0.271,33.938
214,0.077,31,18143,1474.809,74.259,0.27,36.507
298,0.027,31,18143,2176.206,95.647,0.271,32.302
299,0.033,31,18143,2372.44,79.543,0.272,32.383
51,0.157,32,258,1784.939,21.156,0.27,42.84
52,0.092,32,258,1725.006,9.371,0.27,46.229
53,0.084,32,258,1936.648,9.371,0.27,47.564
54,0.118,32,258,2283.043,17.852,0.272,56.832
67,0.131,32,258,1920.153,34.379,0.27,195.528
70,0.246,32,258,1489.229,28.851,0.27,149.343
116,0.1,32,258,1937.847,25.705,0.27,50.819
214,0.072,32,258,2065.779,9.371,0.27,36.507
51,0.152,32,3543,1784.939,21.156,0.27,42.84
52,0.089,32,3543,1725.006,9.371,0.27,46.229
53,0.081,32,3543,1936.648,9.371,0.27,47.564
54,0.114,32,3543,2283.043,17.852,0.272,56.832
67,0.126,32,3543,1920.153,34.379,0.27,195.528
68,0.033,32,3543,1975.783,32.501,0.27,188.27
70,0.238,32,3543,1489.229,28.851,0.27,149.343
116,0.097,32,3543,1937.847,25.705,0.27,50.819
214,0.07,32,3543,2065.779,9.371,0.27,36.507
51,0.128,32,18143,1784.939,21.156,0.27,42.84
52,0.075,32,18143,1725.006,9.371,0.27,46.229
53,0.068,32,18143,1936.648,9.371,0.27,47.564
54,0.096,32,18143,2283.043,17.852,0.272,56.832
64,0.014,32,18143,4809.353,23.486,0.271,195.068
66,0.025,32,18143,3125.22,37.507,0.271,199.032
67,0.106,32,18143,1920.153,34.379,0.27,195.528
68,0.042,32,18143,1975.783,32.501,0.27,188.27
70,0.2,32,18143,1489.229,28.851,0.27,149.343
71,0.049,32,18143,3221.718,27.873,0.271,115.287
116,0.081,32,18143,1937.847,25.705,0.27,50.819
119,0.012,32,18143,4695.189,26.32,0.273,42.163
214,0.059,32,18143,2065.779,9.371,0.27,36.507
298,0.018,32,18143,3124.683,28.581,0.271,32.302
299,0.026,32,18143,3372.249,29.586,0.273,32.383
205,0.187,33,258,3230.442,58.726,0.27,37.451
212,0.029,33,258,2214.792,58.917,0.27,33.018
297,0.161,33,258,1967.63,9.371,0.27,37.576
299,0.623,33,258,783.954,9.386,0.27,32.383
66,0.014,33,3543,3437.561,61.748,0.27,199.032
67,0.015,33,3543,3414.125,64.163,0.27,195.528
174,0.025,33,3543,3090.299,57.524,0.27,35.449
175,0.034,33,3543,2998.686,56.441,0.27,34.707
176,0.026,33,3543,3030.792,58.925,0.27,34.693
205,0.128,33,3543,3230.442,58.726,0.27,37.451
211,0.061,33,3543,2449.878,65.702,0.27,34.152
212,0.02,33,3543,2214.792,58.917,0.27,33.018
213,0.097,33,3543,2453.78,64.296,0.271,31.269
297,0.111,33,3543,1967.63,9.371,0.27,37.576
298,0.041,33,3543,2847.898,21.071,0.272,32.302
299,0.427,33,3543,783.954,9.386,0.27,32.383
64,0.023,33,18143,4076.89,68.325,0.271,195.068
65,0.011,33,18143,4040.843,66.339,0.27,190.946
66,0.029,33,18143,3437.561,61.748,0.27,199.032
67,0.048,33,18143,3414.125,64.163,0.27,195.528
68,0.019,33,18143,3432.093,67.279,0.27,188.27
70,0.03,33,18143,4456.954,71.757,0.27,149.343
116,0.031,33,18143,4370.449,65.344,0.27,50.819
119,0.017,33,18143,5408.127,77.254,0.27,42.163
172,0.045,33,18143,3462.772,62.792,0.27,33.938
174,0.016,33,18143,3090.299,57.524,0.27,35.449
175,0.021,33,18143,2998.686,56.441,0.27,34.707
176,0.016,33,18143,3030.792,58.925,0.27,34.693
203,0.011,33,18143,5034.031,70.094,0.27,35.625
204,0.018,33,18143,3987.114,63.155,0.27,35.316
205,0.08,33,18143,3230.442,58.726,0.27,37.451
211,0.05,33,18143,2449.878,65.702,0.27,34.152
212,0.013,33,18143,2214.792,58.917,0.27,33.018
213,0.063,33,18143,2453.78,64.296,0.271,31.269
214,0.03,33,18143,4059.519,67.106,0.271,36.507
296,0.022,33,18143,5553.089,35.13,0.273,41.433
297,0.069,33,18143,1967.63,9.371,0.27,37.576
298,0.026,33,18143,2847.898,21.071,0.272,32.302
299,0.267,33,18143,783.954,9.386,0.27,32.383
336,0.045,33,18143,4067.428,9.371,0.27,27.656
299,1,34,258,67.987,52.661,0.271,32.383
299,1,34,3543,67.987,52.661,0.271,32.383
299,1,34,18143,67.987,52.661,0.271,32.383
67,0.127,35,258,1428.235,88.604,0.27,195.528
68,0.061,35,258,1435.863,86.279,0.27,188.27
116,0.061,35,258,2411.593,15.292,0.271,50.819
172,0.038,35,258,3536.443,10.564,0.27,33.938
297,0.03,35,258,3043.002,10.054,0.271,37.576
298,0.067,35,258,1243.931,28.712,0.272,32.302
299,0.616,35,258,591.707,18.48,0.272,32.383
66,0.039,35,3543,2092.606,103.809,0.271,199.032
67,0.113,35,3543,1428.235,88.604,0.27,195.528
68,0.054,35,3543,1435.863,86.279,0.27,188.27
