"SegNum","stream_elev_m","stream_dtb_m","stream_width_m","WellNum","well_elev_m","well_screenTopDepth_m","well_screenBotDepth_m","well_wte_m","well_dtb_m","dist_wellToStream_m","mu_well_m","mf_well_m","mu_stream_m","mf_stream_m","Tr_well_m2d","Tr_stream_m2d","Tr_bulk_m2d","S_well","S_stream","S_bulk","lmda_m2d"
233,86.897,14.3,11.93,409,272.572,58.867,93.167,213.705,6.818,5636.334,0,126.809,14.3,78.208,34.647,5581.297,37.386,0.27,0.282,0.27,32.435
234,91.1,18.465,11.862,409,414.193,182.875,217.175,231.319,4.712,5718.553,0,140.219,18.465,87.454,38.311,7202.976,49.669,0.27,0.284,0.272,24.978
235,112.689,22.189,9.755,409,441.591,198.022,232.322,243.569,4.164,5718.553,0,130.881,22.189,74.391,35.759,8647.427,46.406,0.27,0.288,0.273,17.092
236,91.363,20.02,11.809,409,775.616,458.179,492.479,317.437,7.083,5492.927,0,226.074,20.02,171.754,61.768,7830.759,77.084,0.27,0.278,0.271,22.934
237,98.711,23.547,11.724,409,651.687,337.067,371.367,314.621,6.961,5320.004,0,215.91,23.547,158.062,58.991,9198.405,72.657,0.27,0.28,0.271,19.358
238,105.789,26.284,11.166,409,748.381,436.336,470.636,312.046,6.728,5370.547,0,206.256,26.284,145.672,56.353,10258.866,74.808,0.27,0.282,0.273,16.517
239,115.641,21.558,11.007,409,664.057,355.055,389.355,309.002,5.927,5673.69,0,193.361,21.558,137.503,52.83,8419.501,71.037,0.27,0.281,0.273,19.85
240,280.447,12.035,10.089,409,581.94,276.932,311.232,305.008,4.783,6350.192,0,34.3,12.035,0,9.371,4679.273,20.526,0.27,0.35,0.312,32.592
245,135.948,15.228,10.56,409,398.284,95.648,129.948,302.636,3.049,6277.267,0,166.687,15.228,117.16,45.542,5952.47,72.506,0.27,0.279,0.276,26.962
250,109.204,26.382,9.85,409,523.578,271.004,305.304,252.575,7.984,5673.69,0,143.371,26.382,82.689,39.172,10279.774,52.724,0.27,0.289,0.274,14.516
10,136.089,6.782,11.662,410,209.08,155.868,190.168,53.211,8.404,6194.37,0,117.178,6.782,110.396,32.015,2666.852,45.02,0.27,0.275,0.27,66.86
11,164.978,5.802,11.482,410,355.596,278.03,312.33,77.566,6.587,5621.934,0,121.713,5.802,115.911,33.254,2287.497,38.668,0.27,0.274,0.27,76.941
12,211.021,4.51,11.212,410,144.249,64.635,98.935,79.613,10.43,5461.341,0,165.708,4.51,161.198,45.275,1797.629,54.869,0.27,0.272,0.271,96.655
87,110.237,5.245,15.393,410,279.727,220.505,254.805,59.222,8.819,5450.892,0,85.316,5.245,80.07,23.31,2061.314,32.817,0.27,0.275,0.27,114.098
89,121.583,4.439,14.874,410,151.45,94.028,128.328,57.422,9.816,3973.803,0,98.461,4.439,94.021,26.901,1751.68,35.919,0.27,0.274,0.27,130.267
90,129.213,5.185,14.6,410,155.251,94.131,128.431,61.121,10.282,2851.131,0,102.393,5.185,97.207,27.976,2042.678,34.223,0.27,0.274,0.27,109.467
91,131.155,5.02,14.385,410,131.494,72.041,106.341,59.453,10.235,2685.958,0,106.001,5.02,100.982,28.962,1979.317,35.352,0.27,0.274,0.27,111.413
92,137.826,4.952,14.093,410,72.27,18.654,52.954,53.617,9.814,1503.835,0,118.509,4.952,113.557,32.379,1956.438,39.316,0.27,0.273,0.27,110.644
93,140.463,5.487,13.901,410,90.004,50.521,84.821,39.483,8.432,498.859,0,135.28,5.487,129.794,36.961,2168.635,53.989,0.27,0.273,0.27,98.509
94,145.579,5.353,13.84,410,204.222,139.301,173.601,64.921,6.604,155.058,0,114.958,5.353,109.605,31.409,2111.156,34.418,0.27,0.274,0.27,100.525
95,168.317,4.673,12.939,410,139.612,46.665,80.965,92.948,5.614,438.998,0,109.669,4.673,104.996,29.964,1845.704,59.618,0.27,0.273,0.276,107.649
96,195.614,8.01,12.443,410,399.068,278.781,313.081,120.286,6.506,6346.152,0,109.628,8.01,101.618,29.953,3142.165,34.03,0.27,0.276,0.272,60.397
217,178.494,4.089,9.914,410,216.008,62.065,96.365,153.943,9.341,2324.133,0,58.851,4.089,54.762,16.079,1604.833,16.083,0.27,0.276,0.27,94.259
218,152.58,5.002,10.348,410,207.874,56.101,90.401,151.773,8.228,439.875,0,35.107,5.002,30.105,9.592,1953.09,21.412,0.27,0.281,0.272,80.429
219,183.435,4.475,10.301,410,321.187,169.625,203.925,151.562,7.041,630.437,0,66.173,4.475,61.698,18.08,1756.876,35.849,0.27,0.275,0.275,89.491
220,236.955,4.151,10.033,410,320.271,172.919,207.219,147.352,7.223,3767.962,0,123.903,4.151,119.753,33.853,1646.505,109.833,0.27,0.273,0.286,93.978
221,262.313,3.71,9.902,410,216.662,75.332,109.632,141.33,7.767,5308.856,0,155.283,3.71,151.573,42.427,1484.03,58.303,0.27,0.272,0.278,103.763
224,213.854,5.149,9.809,410,195.556,72.693,106.993,122.863,7.517,3109.552,0,125.291,5.149,120.142,34.232,2034.646,78.869,0.27,0.273,0.286,74.074
225,168.083,5.249,9.834,410,304.361,178.331,212.631,126.029,6.734,2851.131,0,76.354,5.249,71.104,20.861,2060.424,27.089,0.27,0.276,0.275,72.832
226,118.537,5.769,9.894,410,197.656,74.876,109.176,122.781,6.867,5696.172,0,34.3,5.769,24.288,9.371,2249.602,17.86,0.27,0.285,0.27,66.683
227,170.246,6.149,9.783,410,213.12,97.007,131.307,116.112,6.918,4842.378,0,88.433,6.149,82.284,24.162,2413.212,33.762,0.27,0.276,0.274,61.856
233,86.897,14.3,11.93,410,164.534,84.493,118.793,80.041,8.651,6552.211,0,41.155,14.3,26.855,11.244,5567.266,28.318,0.27,0.298,0.271,32.435
234,91.1,18.465,11.862,410,303.055,210.061,244.361,92.994,7.235,6589.255,0,34.3,18.465,13.941,9.371,7182.891,31.447,0.27,0.316,0.275,24.978
235,112.689,22.189,9.755,410,290.277,188.874,223.174,101.404,7.383,6589.255,0,45.585,22.189,23.396,12.455,8633.494,28.564,0.27,0.309,0.277,17.092
236,91.363,20.02,11.809,410,186.815,82.884,117.184,103.931,7.534,6344.529,0,34.3,20.02,1.712,9.371,7784.3,27.112,0.27,0.344,0.276,22.934
237,98.711,23.547,11.724,410,294.061,180.606,214.906,113.455,6.804,6077.664,0,34.3,23.547,0,9.371,9155.219,25.769,0.27,0.35,0.279,19.358
238,105.789,26.284,11.166,410,228.84,100.281,134.581,128.558,5.365,6083.251,0,34.3,26.284,0,9.371,10219.065,20.769,0.27,0.35,0.281,16.517
239,115.641,21.558,11.007,410,444.67,296.663,330.963,148.007,4.282,6335.392,0,34.3,21.558,0,9.371,8381.932,15.928,0.27,0.35,0.285,19.85
245,135.948,15.228,10.56,410,710.426,515.401,549.701,195.025,6.572,6687.831,0,59.076,15.228,9.549,16.141,5923.068,23.803,0.27,0.319,0.284,26.962
250,109.204,26.382,9.85,410,359.069,197.043,231.343,162.026,5.082,6358.228,0,52.822,26.382,0,14.432,10257.182,17.922,0.27,0.35,0.281,14.516
10,136.089,6.782,11.662,411,365.796,127.835,162.135,237.961,3.551,5569.667,0,101.872,6.782,60.79,27.834,2653.298,28.373,0.27,0.278,0.27,66.86
11,164.978,5.802,11.482,411,456.718,211.397,245.697,245.321,3.701,4723.09,0,80.343,5.802,40.241,21.951,2266.822,21.951,0.27,0.28,0.27,76.941
12,211.021,4.51,11.212,411,639.268,339.838,374.138,299.43,3.865,4492.077,0,88.409,4.51,49.599,24.155,1767.138,25.487,0.27,0.277,0.271,96.655
13,239.513,4.083,11,411,516.91,218.776,253.076,298.134,4.303,5741.154,0,58.62,4.083,20.238,16.016,1592.925,19.036,0.27,0.283,0.277,104.752
36,280.687,4.729,9.848,411,197.553,12.705,47.005,184.847,4.252,6840.484,0,130.139,4.729,125.411,35.557,1872.772,38.643,0.27,0.273,0.273,80.972
87,110.237,5.245,15.393,411,246.517,38.436,72.736,208.081,12.285,6258.603,0,97.844,5.245,58.298,26.733,2055.365,26.733,0.27,0.277,0.27,114.098
89,121.583,4.439,14.874,411,372.657,159.026,193.326,213.631,12.441,4791.423,0,92.048,4.439,53.309,25.149,1740.556,25.149,0.27,0.276,0.27,130.267
90,129.213,5.185,14.6,411,247.441,38.827,73.127,208.615,9.981,3764.211,0,79.401,5.185,39.916,21.694,2027.025,21.694,0.27,0.279,0.27,109.467
91,131.155,5.02,14.385,411,272.572,58.867,93.167,213.705,6.818,3593.617,0,82.551,5.02,43.231,22.555,1963.538,22.555,0.27,0.278,0.27,111.413
92,137.826,4.952,14.093,411,414.193,182.875,217.175,231.319,4.712,2500.022,0,93.493,4.952,54.241,25.544,1940.232,27.005,0.27,0.277,0.27,110.644
93,140.463,5.487,13.901,411,441.591,198.022,232.322,243.569,4.164,1498.318,0,103.106,5.487,63.319,28.171,2150.473,30.899,0.27,0.276,0.27,98.509
94,145.579,5.353,13.84,411,775.616,458.179,492.479,317.437,7.083,641.752,0,171.858,5.353,132.205,46.955,2117.331,46.955,0.27,0.273,0.27,100.525
95,168.317,4.673,12.939,411,651.687,337.067,371.367,314.621,6.961,663.313,0,146.304,4.673,107.331,39.973,1846.342,69.033,0.27,0.273,0.273,107.649
96,195.614,8.01,12.443,411,748.381,436.336,470.636,312.046,6.728,6245.187,0,116.431,8.01,74.121,31.811,3134.652,48.408,0.27,0.278,0.273,60.397
217,178.494,4.089,9.914,411,728.155,463.576,497.876,264.579,5.133,2878.296,0,86.085,4.089,47.696,23.52,1602.903,23.52,0.27,0.276,0.27,94.259
218,152.58,5.002,10.348,411,571.244,307.983,342.283,263.261,6.079,370.939,0,110.681,5.002,71.379,30.24,1964.367,30.24,0.27,0.275,0.27,80.429
219,183.435,4.475,10.301,411,714.349,451.169,485.469,263.18,9.108,130.321,0,79.745,4.475,40.97,21.788,1751.212,43.445,0.27,0.278,0.279,89.491
220,236.955,4.151,10.033,411,779.357,516.041,550.341,263.317,11.712,2816.96,0,34.3,4.151,3.788,9.371,1614.821,30.333,0.27,0.312,0.314,93.978
221,262.313,3.71,9.902,411,647.733,384.546,418.846,263.186,12.094,4561.892,0,34.3,3.71,29.716,9.371,1450.736,11.777,0.27,0.279,0.282,103.763
224,213.854,5.149,9.809,411,366.129,104.022,138.322,262.107,9.665,4100.761,0,48.253,5.149,8.804,13.184,2004.227,30.922,0.27,0.3,0.297,74.074
225,168.083,5.249,9.834,411,256.945,0.397,34.697,256.549,8.796,3764.211,8.399,80.066,5.249,48.916,3287.525,2054.361,29.455,0.278,0.278,0.273,72.832
226,118.537,5.769,9.894,411,278.757,10.869,45.169,267.888,8.646,6692.96,0,149.35,5.769,109.281,40.806,2272.824,41.637,0.27,0.274,0.27,66.683
227,170.246,6.149,9.783,411,291.029,20.891,55.191,270.137,7.682,5839.56,0,99.892,6.149,59.443,27.293,2406.971,33.621,0.27,0.277,0.272,61.856
236,91.363,20.02,11.809,411,770.077,504.42,538.72,265.657,11.284,7234.214,0,174.293,20.02,119.973,47.621,7816.611,57.011,0.27,0.281,0.272,22.934
237,98.711,23.547,11.724,411,536.594,271.222,305.522,265.372,8.896,6864.523,0,166.661,23.547,108.813,45.535,9184.949,53.777,0.27,0.284,0.273,19.358
238,105.789,26.284,11.166,411,326.802,63.194,97.494,263.607,7.619,6867.978,0,157.818,26.284,97.234,43.119,10245.632,50.924,0.27,0.287,0.273,16.517
239,115.641,21.558,11.007,411,267.132,11.159,45.459,255.973,7.667,7018.944,0,140.332,21.558,84.474,38.342,8405.012,50.322,0.27,0.286,0.275,19.85
245,135.948,15.228,10.56,411,492.303,212.244,246.544,280.059,5.808,7213.917,0,144.111,15.228,94.583,39.374,5946.301,55.694,0.27,0.281,0.275,26.962
250,109.204,26.382,9.85,411,466.374,199.938,234.238,266.437,7.553,7117.821,0,157.233,26.382,96.551,42.959,10283.562,52.272,0.27,0.287,0.273,14.516
321,276.743,3.98,10.162,411,232.483,200.331,234.631,32.151,10.359,6853.15,0,278.892,3.98,274.911,76.199,1622.676,104.244,0.27,0.271,0.274,99.266
9,123.846,7.054,11.809,412,198.265,115.116,149.416,83.149,6.171,6737.03,0,74.997,7.054,67.943,20.491,2761.234,37.134,0.27,0.278,0.27,65.086
10,136.089,6.782,11.662,412,374.162,269.797,304.097,104.366,5.185,5066.77,0,66.023,6.782,59.242,18.039,2652.875,32.348,0.27,0.278,0.27,66.86
11,164.978,5.802,11.482,412,356.625,235.519,269.819,121.105,6.055,3874.148,0,78.173,5.802,72.371,21.358,2275.601,28.91,0.27,0.276,0.27,76.941
12,211.021,4.51,11.212,412,271.971,138.49,172.79,133.481,5.707,3534.075,0,111.841,4.51,107.33,30.557,1782.911,30.557,0.27,0.273,0.27,96.655
13,239.513,4.083,11,412,325.853,182.32,216.62,143.532,4.777,4749.699,0,130.281,4.083,126.198,35.596,1621.875,36.563,0.27,0.273,0.27,104.752
14,256.297,3.948,10.764,412,324.545,171.987,206.287,152.559,4.394,6758.96,0,138.038,3.948,134.09,37.715,1571.745,40.228,0.27,0.272,0.27,105.991
36,280.687,4.729,9.848,412,98.226,27.799,62.099,70.427,8.87,7007.999,0,244.56,4.729,239.831,66.819,1904.035,66.819,0.27,0.272,0.27,80.972
87,110.237,5.245,15.393,412,90.471,2.373,36.673,88.099,13.938,7115.336,11.566,44.873,5.245,51.193,4508.929,2053.424,28.936,0.286,0.277,0.27,114.098
89,121.583,4.439,14.874,412,69.741,0,34.3,71.201,14.242,5667.835,14.242,71.9,4.439,81.702,5557.02,1748.314,35.908,0.283,0.274,0.27,130.267
90,129.213,5.185,14.6,412,48.297,0,34.3,59.394,12.213,4712.709,12.213,103.003,5.185,110.031,4776.549,2046.182,41.213,0.278,0.274,0.27,109.467
91,131.155,5.02,14.385,412,164.534,84.493,118.793,80.041,8.651,4540.241,0,85.413,5.02,80.394,23.337,1973.692,33.032,0.27,0.275,0.27,111.413
92,137.826,4.952,14.093,412,303.055,210.061,244.361,92.994,7.235,3498.385,0,79.132,4.952,74.18,21.62,1945.68,28.249,0.27,0.275,0.27,110.644
93,140.463,5.487,13.901,412,290.277,188.874,223.174,101.404,7.383,2498.21,0,73.36,5.487,67.873,20.043,2151.717,28.683,0.27,0.276,0.27,98.509
94,145.579,5.353,13.84,412,186.815,82.884,117.184,103.931,7.534,1632.212,0,75.948,5.353,70.595,20.75,2100.498,27.002,0.27,0.276,0.27,100.525
95,168.317,4.673,12.939,412,294.061,180.606,214.906,113.455,6.804,1639.048,0,89.162,4.673,84.489,24.361,1840.101,33.244,0.27,0.274,0.271,107.649
96,195.614,8.01,12.443,412,228.84,100.281,134.581,128.558,5.365,6303.259,0,101.356,8.01,93.346,27.693,3139.905,32.991,0.27,0.276,0.271,60.397
178,171.087,5.756,9.947,412,68.424,6.502,40.802,61.922,9.203,7413.196,2.7,140.765,5.756,137.71,1088.319,2275.479,45.21,0.272,0.273,0.27,67.19
217,178.494,4.089,9.914,412,423.951,242.194,276.494,181.757,3.799,3555.299,0,34.3,4.089,26.948,9.371,1597.234,9.882,0.27,0.281,0.27,94.259
218,152.58,5.002,10.348,412,545.764,356.313,390.613,189.451,3.614,1370.307,0,36.871,5.002,0,10.074,1944.864,10.074,0.27,0.35,0.27,80.429
219,183.435,4.475,10.301,412,457.41,262.249,296.549,195.161,4.11,446.494,0,34.3,4.475,18.099,9.371,1744.964,9.371,0.27,0.286,0.27,89.491
220,236.955,4.151,10.033,412,560.665,361.149,395.449,199.516,4.692,1916.504,0,71.74,4.151,67.589,19.601,1632.252,23.232,0.27,0.275,0.272,93.978
221,262.313,3.71,9.902,412,429.298,206.175,240.475,223.122,5.475,3929.093,0,73.491,3.71,69.78,20.079,1461.682,28.539,0.27,0.274,0.281,103.763
224,213.854,5.149,9.809,412,323.729,109.67,143.97,214.06,6.528,5095.407,0,34.3,5.149,28.946,9.371,2009.73,15.328,0.27,0.282,0.29,74.074
225,168.083,5.249,9.834,412,244.08,42.109,76.409,201.971,5.245,4712.709,0,34.3,5.249,0,9.371,2040.996,10.412,0.27,0.35,0.276,72.832
227,170.246,6.149,9.783,412,444.158,233.528,267.828,210.63,4.788,6837.565,0,40.385,6.149,0,11.034,2390.73,12.563,0.27,0.35,0.273,61.856
320,151.858,6.269,9.865,412,120.299,0,34.3,121.016,16.211,7062.508,16.211,49.648,6.269,59.59,6316.232,2453.669,27.638,0.29,0.278,0.27,61.18
321,276.743,3.98,10.162,412,108.964,0,34.3,122.28,17.231,6110.813,17.231,184.848,3.98,198.099,6749.867,1601.689,75.526,0.277,0.272,0.275,99.266
322,316.212,4.316,9.944,412,171.546,30.083,64.383,141.463,12.041,7226.524,0,209.048,4.316,204.732,57.116,1734.171,102.868,0.27,0.272,0.279,89.571
324,155.059,6.071,10.156,412,467.005,298.07,332.37,168.935,5.072,6900.795,0,34.3,6.071,14.352,9.371,2364.497,13.093,0.27,0.294,0.271,65.036
326,209.684,6.257,9.857,412,401.364,218.085,252.385,183.279,5.347,7407.24,0,60.705,6.257,54.448,16.586,2447.771,16.586,0.27,0.278,0.27,61.246
8,116.757,7.471,12.367,413,829.007,526.392,560.692,302.615,7.563,6916.418,0,185.858,7.471,144.087,50.78,2944.038,53.184,0.27,0.274,0.27,64.362
9,123.846,7.054,11.809,413,834.196,534.367,568.667,299.829,6.248,6172.317,0,175.984,7.054,134.63,48.082,2779.455,50.698,0.27,0.274,0.27,65.086
10,136.089,6.782,11.662,413,684.742,388.651,422.951,296.092,4.557,4724.737,0,160.003,6.782,118.921,43.716,2669.181,44.846,0.27,0.274,0.27,66.86
11,164.978,5.802,11.482,413,629.097,335.879,370.179,293.218,3.62,3116.163,0,128.24,5.802,88.138,35.038,2279.909,35.038,0.27,0.275,0.27,76.941
12,211.021,4.51,11.212,413,438.683,114.078,148.378,324.605,3.503,2596.989,0,113.584,4.51,74.774,31.033,1774.016,31.033,0.27,0.275,0.27,96.655
13,239.513,4.083,11,413,677.335,391.483,425.783,285.852,4.345,3762.769,0,46.339,4.083,7.956,12.661,1589.569,13.079,0.27,0.297,0.27,104.752
14,256.297,3.948,10.764,413,604.017,326.144,360.444,277.873,5.952,5897.24,0,34.3,3.948,8.775,9.371,1537.507,9.542,0.27,0.295,0.271,105.991
15,276.751,4.744,10.234,413,566.404,293.9,328.2,272.504,7.465,6996.701,0,38.548,4.744,33.804,10.532,1853.544,11.544,0.27,0.28,0.272,83.884
36,280.687,4.729,9.848,413,495.09,222.497,256.797,272.594,6.138,7309.71,0,42.393,4.729,37.664,11.583,1848.798,11.583,0.27,0.279,0.27,80.972
89,121.583,4.439,14.874,413,639.946,365.902,400.202,274.044,5.484,6579.588,0,152.461,4.439,113.722,41.656,1757.063,41.656,0.27,0.273,0.27,130.267
90,129.213,5.185,14.6,413,719.196,448.303,482.603,270.893,6.187,5678.905,0,141.679,5.185,102.194,38.71,2044.04,38.71,0.27,0.274,0.27,109.467
91,131.155,5.02,14.385,413,706.495,440.884,475.184,265.611,8.417,5505.77,0,134.457,5.02,95.137,36.736,1977.72,36.736,0.27,0.274,0.27,111.413
92,137.826,4.952,14.093,413,748.044,482.736,517.036,265.308,9.958,4497.476,0,127.482,4.952,88.23,34.831,1949.519,34.831,0.27,0.274,0.27,110.644
93,140.463,5.487,13.901,413,884.685,619.024,653.324,265.661,11.706,3498.164,0,125.198,5.487,85.411,34.207,2156.509,35.64,0.27,0.275,0.27,98.509
94,145.579,5.353,13.84,413,770.077,504.42,538.72,265.657,11.284,2629.903,0,120.078,5.353,80.425,32.808,2103.184,32.808,0.27,0.275,0.27,100.525
95,168.317,4.673,12.939,413,536.594,271.222,305.522,265.372,8.896,2513.328,0,97.055,4.673,58.081,26.517,1832.886,27.693,0.27,0.276,0.27,107.649
96,195.614,8.01,12.443,413,326.802,63.194,97.494,263.607,7.619,6516.117,0,67.993,8.01,25.683,18.577,3121.418,20.422,0.27,0.289,0.271,60.397
177,127.072,6.618,10.219,413,124.88,82.754,117.054,42.125,12.429,6647.057,0,119.247,6.618,112.629,32.581,2604.038,48.543,0.27,0.274,0.27,60.031
178,171.087,5.756,9.947,413,187.033,158.81,193.11,28.223,12.633,6556.901,0,177.164,5.756,171.408,48.405,2284.686,55.344,0.27,0.273,0.27,67.19
217,178.494,4.089,9.914,413,209.08,155.868,190.168,53.211,8.404,4347.368,0,159.583,4.089,155.493,43.601,1632.355,45.801,0.27,0.272,0.27,94.259
218,152.58,5.002,10.348,413,355.596,278.03,312.33,77.566,6.587,2370.208,0,109.314,5.002,104.312,29.867,1973.365,37.779,0.27,0.274,0.27,80.429
219,183.435,4.475,10.301,413,144.249,64.635,98.935,79.613,10.43,735.751,0,138.122,4.475,133.646,37.738,1776.534,40.781,0.27,0.273,0.27,89.491
220,236.955,4.151,10.033,413,88.144,17.267,51.567,70.876,11.055,1187.733,0,200.379,4.151,196.228,54.748,1667.399,64.557,0.27,0.272,0.271,93.978
221,262.313,3.71,9.902,413,103.019,39.579,73.879,63.44,10.966,3473.426,0,233.173,3.71,229.463,63.708,1505.311,89.3,0.27,0.271,0.272,103.763
224,213.854,5.149,9.809,413,234.281,185.2,219.5,49.082,9.102,6091.807,0,199.072,5.149,193.924,54.391,2054.805,73.138,0.27,0.272,0.273,74.074
225,168.083,5.249,9.834,413,299.003,258.432,292.732,40.571,10.395,5678.905,0,161.812,5.249,156.562,44.21,2083.773,51.087,0.27,0.273,0.271,72.832
320,151.858,6.269,9.865,413,405.767,298.088,332.388,107.678,4.591,6217.532,0,78.48,6.269,72.211,21.442,2457.117,31.534,0.27,0.276,0.27,61.18
321,276.743,3.98,10.162,413,234.753,110.698,144.998,124.055,8.164,5451.459,0,186.988,3.98,183.007,51.089,1597.566,58.829,0.27,0.272,0.272,99.266
322,316.212,4.316,9.944,413,161.027,36.837,71.137,124.191,8.944,6651.131,0,226.321,4.316,222.004,61.836,1738.89,87.482,0.27,0.272,0.275,89.571
324,155.059,6.071,10.156,413,333.242,215.227,249.527,118.014,9.846,6521.596,0,71.344,6.071,65.273,19.493,2378.41,26.697,0.27,0.277,0.271,65.036
7,109.412,8.064,13.1,414,74.082,1.806,36.106,72.276,11.954,7085.022,10.148,61.288,8.064,63.373,3962.275,3152.54,37.446,0.281,0.279,0.27,63.16
8,116.757,7.471,12.367,414,96.187,28.389,62.689,67.799,9.541,6468.064,0,83.258,7.471,75.787,22.748,2925.377,40.812,0.27,0.277,0.271,64.362
9,123.846,7.054,11.809,414,210.402,134.837,169.137,75.565,7.437,5727.777,0,82.581,7.054,75.527,22.563,2763.307,42.394,0.27,0.277,0.271,65.086
10,136.089,6.782,11.662,414,265.018,179.742,214.042,85.276,6.042,4564.363,0,85.113,6.782,78.332,23.255,2658.091,36.432,0.27,0.276,0.27,66.86
11,164.978,5.802,11.482,414,107.653,23.513,57.813,84.139,5.584,2532.176,0,115.139,5.802,109.337,31.458,2285.701,40.02,0.27,0.274,0.27,76.941
12,211.021,4.51,11.212,414,347.26,234.281,268.581,112.979,4.976,1724.837,0,132.342,4.51,127.832,36.159,1788.513,36.159,0.27,0.273,0.27,96.655
13,239.513,4.083,11,414,341.202,212.892,247.192,128.31,4.426,2785.178,0,145.503,4.083,141.42,39.755,1626.034,41.44,0.27,0.272,0.27,104.752
14,256.297,3.948,10.764,414,154.615,27.685,61.985,126.929,4.279,5086.388,0,163.667,3.948,159.719,44.717,1578.748,45.617,0.27,0.272,0.27,105.991
15,276.751,4.744,10.234,414,267.407,114.225,148.525,153.182,4.559,6253.237,0,157.869,4.744,153.125,43.133,1886.145,46.132,0.27,0.272,0.27,83.884
89,121.583,4.439,14.874,414,444.635,268.55,302.85,176.085,6.701,7513.827,0,54.503,4.439,15.763,14.891,1730.298,16.699,0.27,0.288,0.27,130.267
90,129.213,5.185,14.6,414,205.199,76.533,110.833,128.666,5.34,6655.096,0,34.848,5.185,29.662,9.521,2024.223,21.002,0.27,0.282,0.27,109.467
91,131.155,5.02,14.385,414,298.745,179.174,213.474,119.571,6.904,6481.76,0,45.884,5.02,40.864,12.536,1962.892,24.436,0.27,0.279,0.27,111.413
92,137.826,4.952,14.093,414,168.322,60.258,94.558,108.064,10.925,5496.897,0,64.061,4.952,59.109,17.503,1941.562,27.172,0.27,0.276,0.27,110.644
93,140.463,5.487,13.901,414,107.366,12.63,46.93,94.736,13.387,4498.138,0.757,79.27,5.487,74.541,315.903,2153.539,33.313,0.271,0.275,0.27,98.509
94,145.579,5.353,13.84,414,108.274,24.104,58.404,84.17,10.684,3628.865,0,95.709,5.353,90.356,26.15,2105.897,36.336,0.27,0.274,0.27,100.525
95,168.317,4.673,12.939,414,262.157,157.194,191.494,104.964,7.374,3367.518,0,97.653,4.673,92.98,26.681,1842.421,34.905,0.27,0.274,0.27,107.649
96,195.614,8.01,12.443,414,241.148,120.314,154.614,120.834,6.396,6869.388,0,109.081,8.01,101.07,29.803,3142.015,34.56,0.27,0.276,0.27,60.397
177,127.072,6.618,10.219,414,340.273,170.688,204.988,169.585,7.591,5868.286,0,42.513,6.618,1.594,11.615,2573.701,16.314,0.27,0.334,0.27,60.031
178,171.087,5.756,9.947,414,292.309,138.529,172.829,153.78,11.541,5747.21,0,51.607,5.756,45.852,14.1,2250.381,20.397,0.27,0.279,0.271,67.19
217,178.494,4.089,9.914,414,365.796,127.835,162.135,237.961,3.551,5190.217,0,59.467,4.089,21.078,16.248,1595.63,16.248,0.27,0.283,0.27,94.259
218,152.58,5.002,10.348,414,456.718,211.397,245.697,245.321,3.701,3370.168,0,92.741,5.002,53.439,25.339,1959.465,25.339,0.27,0.277,0.27,80.429
219,183.435,4.475,10.301,414,639.268,339.838,374.138,299.43,3.865,1071.65,0,115.995,4.475,77.22,31.692,1761.117,31.692,0.27,0.274,0.27,89.491
220,236.955,4.151,10.033,414,516.91,218.776,253.076,298.134,4.303,1071.65,0,61.178,4.151,22.728,16.715,1619.995,18.567,0.27,0.282,0.272,93.978
221,262.313,3.71,9.902,414,345.007,35.303,69.603,309.704,4.416,3269.801,0,47.391,3.71,9.38,12.948,1445.18,23.763,0.27,0.293,0.281,103.763
224,213.854,5.149,9.809,414,628.799,340.23,374.53,288.568,3.975,7089.22,0,74.714,5.149,35.266,20.414,2011.456,25.803,0.27,0.28,0.276,74.074
225,168.083,5.249,9.834,414,541.833,256.699,290.999,285.134,4.134,6655.096,0,117.05,5.249,77.501,31.981,2062.171,34.581,0.27,0.275,0.271,72.832
320,151.858,6.269,9.865,414,466.821,241.571,275.871,225.251,13.12,5425.531,0,73.393,6.269,32.824,20.052,2446.356,20.052,0.27,0.283,0.27,61.18
321,276.743,3.98,10.162,414,423.194,196.895,231.195,226.299,12.673,4898.509,0,84.744,3.98,80.763,23.154,1569.63,23.667,0.27,0.274,0.27,99.266
322,316.212,4.316,9.944,414,294.673,70.789,105.089,223.884,10.437,6184.857,0,126.627,4.316,122.311,34.597,1711.651,43.783,0.27,0.273,0.272,89.571
324,155.059,6.071,10.156,414,248.064,6.703,41.003,241.36,4.832,6276.716,0,86.302,6.071,45.93,23.579,2373.125,24.578,0.27,0.279,0.271,65.036
7,109.412,8.064,13.1,415,442.497,179.427,213.727,263.071,4.452,6692.329,0,153.658,8.064,111.294,41.983,3165.634,43.443,0.27,0.275,0.27,63.16
8,116.757,7.471,12.367,415,373.047,112.041,146.341,261.006,4.535,6151.007,0,144.249,7.471,102.478,39.412,2932.669,41.007,0.27,0.275,0.27,64.362
9,123.846,7.054,11.809,415,466.025,207.336,241.636,258.688,4.689,5432.988,0,134.843,7.054,93.489,36.842,2768.214,42.747,0.27,0.276,0.271,65.086
10,136.089,6.782,11.662,415,405.574,150.798,185.098,254.777,5.22,4573.919,0,118.688,6.782,77.606,32.428,2657.893,32.428,0.27,0.276,0.27,66.86
