stream_BC,pump,analytical,apportionment,method,Time,MSE.sum,KGE.sum
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2798,0.0261672575862542,-0.0912308308559666
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2808,0.0267007952040763,-0.072667651652913
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2818,0.0272711103680983,-0.0510043252124246
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2828,0.0279768433319962,-0.0250600737074327
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2838.3,0.0283153607048754,-0.0187523048694371
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2848.7,0.0289620675598011,-0.0191034655805469
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2859,0.0295224116218273,-0.010675581148923
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2869,0.0239465746988243,-0.0311568352991942
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2879,0.0230472582156771,0.0206889744858748
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2889,0.0225330338147778,0.0247020957601233
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2899.3,0.0233976026228267,0.018279997893475
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2909.7,0.022567336490081,0.0135668363925292
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2920,0.0222940809357718,0.0143231784771966
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2930.3,0.0223696069959262,0.0151830719200645
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2940.7,0.0222077116828433,0.00631287392309177
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2951,0.0222201454226076,0.0081073032366743
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2960.3,0.0222700804622373,0.00359406508485449
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2969.7,0.0219893626067724,0.00719064392968893
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2979,0.0221147378683463,0.00325580985170038
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2989.3,0.0219050310554692,0.00255044242032854
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,2999.7,0.0217885004161919,0.00564520303680993
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3010,0.0215002126187452,0.00612423629752357
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3020,0.0215435609202556,0.0121979151735853
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3030,0.0214070956693254,0.0115811197426633
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3040,0.0212300256983765,0.0101045119231453
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3050.3,0.0205477024755538,0.0128542818483417
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3060.7,0.020520694882147,0.0100923674423722
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3071,0.0203554103856332,0.0119042190467323
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3081,0.0238370502169937,-0.231604971380983
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3091,0.0250153173845655,-0.392563143132245
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3101,0.0256593229312997,-0.40297619739942
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3111.3,0.0261785341676725,-0.372579227496032
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3121.7,0.0267444040300596,-0.329958640525767
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3132,0.027131352152379,-0.289680213037828
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3142.3,0.0275871213464512,-0.250630341411167
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3152.7,0.0280758911001321,-0.211604843466322
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3163,0.0285070162300198,-0.187458514290977
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3173,0.0287789241321171,-0.159770112562047
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3183,0.0293976725950046,-0.135200533114225
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3193,0.0301436441854071,-0.100430383276224
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3203.3,0.0305591371466653,-0.0949764784692451
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3213.7,0.0310276635297694,-0.0816465205939225
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3224,0.0314811576565482,-0.0696911059711494
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3234,0.0266348576462469,-0.0976237344976523
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3244,0.0257507437113582,-0.0374641258295645
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3254,0.0253711439472659,-0.03681265591467
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3264.3,0.0263970809897095,-0.046355380467378
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3274.7,0.0256749906671422,-0.0478567720761354
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3285,0.0254324326620541,-0.0506614306906283
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3295.3,0.0255165333526604,-0.0446548644284948
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3305.7,0.0253354116207127,-0.0486535418071796
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3316,0.0249770387241802,-0.0304261222663325
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3325.3,0.0249600940360917,-0.0447997614034326
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3334.7,0.0249689363654456,-0.0428123936715117
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3344,0.0248996419214279,-0.0449588537823615
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3354.3,0.0247192147699867,-0.0374570443236695
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3364.7,0.0247349991053017,-0.0375607149820887
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3375,0.0243854192497258,-0.0312226796190114
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3385,0.0245974383029674,-0.0365287297535468
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3395,0.0244726854275901,-0.0348935043092737
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3405,0.024273063382228,-0.0333396659886223
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3415.3,0.0234427992394712,-0.0275758138123341
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3425.7,0.0234306332153647,-0.0300425449821327
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3436,0.0231513888028707,-0.0278405087183442
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3446,0.0265985444628944,-0.299078196020132
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3456,0.0273549001750281,-0.469925169952099
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3466,0.0279918994287929,-0.488043192514227
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3476.3,0.0284061597554308,-0.45475117070855
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3486.7,0.0290749898941768,-0.412326826748275
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3497,0.0292542957737735,-0.361911207733041
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3507.3,0.0298029214055146,-0.319765094795553
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3517.7,0.0302021595750697,-0.281139121452533
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3528,0.0305970169094218,-0.255301243154967
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3538,0.0312394698117726,-0.227741102183777
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3548,0.031837236776535,-0.200698316013164
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3558,0.0325128570374233,-0.168180920018068
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3568.3,0.0329693475457613,-0.155982304543407
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3578.7,0.0336684134023579,-0.143318480573911
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3589,0.0342482966769743,-0.129959748873544
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3599,0.0292685601719213,-0.156478909211696
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3609,0.0285620908475945,-0.0920473469359675
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3619,0.0281393403106452,-0.090452463604576
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3629.3,0.0292215671212847,-0.0967934618837487
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3639.7,0.0284011008058265,-0.103036654791652
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.Web,3650,0.028288056607144,-0.105414387061654
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,161,0.00512613795311645,0.414651986838939
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,171,0.0108486351282046,0.114985958631232
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,181,0.0145799275815933,0.0212034751469634
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,191.3,0.0174102211362616,-0.0037138498745839
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,201.7,0.0196174882576331,0.00599763920232421
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,212,0.0213492247669779,0.0307807612706038
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,222.3,0.0227716490162288,0.0671108594682189
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,232.7,0.0239953101409725,0.108195502568891
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,243,0.0250315967400878,0.150576896060739
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,253,0.0259704258044924,0.185875513457366
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,263,0.0268047014451131,0.217040434389196
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,273,0.0276883384985299,0.243796978444533
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,283.3,0.0283658772494562,0.267735877232314
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,293.7,0.0276717206775814,0.383174330152121
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,304,0.0278510573726203,0.397748840306894
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,314,0.0163171918562557,0.381454409916864
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,324,0.0102491835981917,0.4935371346749
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,334,0.00745439560308889,0.550383922307764
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,344.3,0.00590592939933941,0.58310877662972
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,354.7,0.00460780330539535,0.623538326959683
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,365,0.00385748291916977,0.608713537915369
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,375.3,0.00326076078782601,0.610256060089454
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,385.7,0.00272565680824217,0.604098364828196
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,396,0.00244031539616278,0.575660460540671
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,405.3,0.00219409716283158,0.560999044226774
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,414.7,0.00199315878421829,0.544710945308036
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,424,0.00181190311199182,0.541104947065272
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,434.3,0.00162516458003893,0.54444208702647
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,444.7,0.00151585037731385,0.514283142100193
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,455,0.00141186193929744,0.506755759587082
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,465,0.00133892613023655,0.496100365447355
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,475,0.00123830091349296,0.488557386874036
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,485,0.00118288106671123,0.469061411467906
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,495.3,0.001105388167677,0.456908798130491
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,505.7,0.00104825372831576,0.451580018240329
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,516,0.00100648974487468,0.438450757589296
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,526,0.00604446224421934,0.384924606649797
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,536,0.0117640711132652,0.331882810109088
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,546,0.0155362637697436,0.347399744901248
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,556.3,0.0184668774204415,0.369091315100421
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,566.7,0.0206549368276835,0.390419991250987
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,577,0.022386639254152,0.405477238954272
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,587.3,0.0238004990729162,0.421377566632551
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,597.7,0.0250021806306399,0.434040418958391
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,608,0.0260129842637514,0.44526402098205
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,618,0.0268980197353246,0.454246957733291
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,628,0.0278780249003214,0.458238285494108
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,638,0.0286052775714182,0.464417654199574
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,648.3,0.0293833877274352,0.478156798384702
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,658.7,0.0298746880156087,0.480802732745628
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,669,0.0304545014043388,0.484430718095138
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,679,0.0171965133550082,0.46193356465754
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,689,0.0113609090431442,0.506871237663181
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,699,0.00872301546656822,0.509128262558671
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,709.3,0.00715447606332804,0.501188510096153
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,719.7,0.00605505220203148,0.491218277369253
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,730,0.0052998954844883,0.472137055715972
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,740.3,0.00480986233382802,0.46246353856433
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,750.7,0.00434383047792689,0.446959257660946
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,761,0.00403904717471797,0.435401581325404
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,770.3,0.00379156763554658,0.422889408018827
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,779.7,0.00360177787807016,0.409873382092163
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,789,0.00345313829326813,0.395577510924302
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,799.3,0.00329890179105465,0.38738281362366
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,809.7,0.00315801803479754,0.379543795821233
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,820,0.00307029822858681,0.368745093603176
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,830,0.00298860173797174,0.363683847682526
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,840,0.00291008705374225,0.349600409427039
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,850,0.00285766841540058,0.346186958503676
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,860.3,0.00272713520055959,0.336892454471739
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,870.7,0.00267973985694965,0.328075628953943
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,881,0.00263069700886483,0.320284603423656
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,891,0.00759311626737231,0.221315717975092
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,901,0.0129810020755466,0.131192915310331
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,911,0.0166086868077926,0.150863151012676
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,921.3,0.0192923150059174,0.187878069325649
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,931.7,0.0213084996867342,0.224132836659446
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,942,0.022945078348219,0.261193659698621
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,952.3,0.0242582465132905,0.287300273458473
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,962.7,0.025400453601519,0.31227846529076
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,973,0.0263930643067675,0.331609388928177
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,983,0.0272344233135057,0.346806172187779
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,993,0.0281649551487176,0.355134845488858
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1003,0.0287490507533066,0.36871008812945
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1013.3,0.029498389548339,0.383421474015974
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1023.7,0.0300441023716667,0.387482160486909
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1034,0.0305988909761746,0.392478955175488
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1044,0.0177366359270708,0.337900242457254
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1054,0.0122423384221077,0.37590890768897
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1064,0.00985913602998779,0.373016298994239
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1074.3,0.0085760036718623,0.368345144860828
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1084.7,0.00756397873722701,0.353840542023129
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1095,0.00685372544618164,0.340359304944022
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1105.3,0.00644366378509811,0.334227812541463
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1115.7,0.00604356715456693,0.321609381481655
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1126,0.00579066838348645,0.316227879708957
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1135.3,0.00557538887901344,0.305781523219747
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1144.7,0.00543467776932574,0.299652516467292
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1154,0.00530634341472085,0.293657370711388
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1164.3,0.00523568372964252,0.278987121993608
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1174.7,0.00506594413067069,0.279329007310787
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1185,0.00497392147899187,0.274401951402398
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1195,0.00491659249788039,0.270217269645964
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1205,0.00489345510756831,0.268774063880964
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1215,0.00479001327299861,0.263597424604931
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1225.3,0.00462935303305132,0.258011723706951
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1235.7,0.00458591718450166,0.251761994027726
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1246,0.00457321847474644,0.244020959827688
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1256,0.00940395811920787,0.0945746796607609
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1266,0.0143893822495886,-0.0329535205265159
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1276,0.0177812049430088,-0.0292190645089538
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1286.3,0.0202496690703862,0.00927988256668788
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1296.7,0.0221024512071209,0.054284085492036
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1307,0.023601670291991,0.0901790739758188
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1317.3,0.0247969593947147,0.133271739457686
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1327.7,0.0258702847729566,0.160245367372063
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1338,0.0267754138092,0.183345690460864
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1348,0.0276839465301766,0.201107039499205
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1358,0.0284363384310011,0.220538347850223
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1368,0.0290748834652877,0.235742881618059
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1378.3,0.0297048115706887,0.250341704293093
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1388.7,0.0302917745597205,0.259945002439963
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1399,0.0308329180857646,0.269822816257898
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1409,0.0183260370555483,0.215557665956129
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1419,0.0131898512849496,0.26034225865168
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1429,0.0110570873390406,0.260197474052603
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1439.3,0.0100636634623029,0.255995260852644
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1449.7,0.00911985030793636,0.250821524322968
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1460,0.00853195569867784,0.241365806785032
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1470.3,0.00817245432294752,0.241978587401726
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1480.7,0.00786217702711222,0.230123692110214
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1491,0.00765975892817019,0.232598005021663
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1500.3,0.00750370792690368,0.222812038829072
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1509.7,0.00736728210768948,0.220530952418216
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1519,0.00729912134104378,0.215263545217428
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1529.3,0.00726891180969438,0.204460440517139
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1539.7,0.00714368304972944,0.210424460589377
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1550,0.00707056186561672,0.206967235930805
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1560,0.00706040899187525,0.20728925101284
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1570,0.00706381754098868,0.207266410797177
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1580,0.00693334314984586,0.202539466228432
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1590.3,0.0066948738295427,0.202584382547776
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1600.7,0.00668939730720521,0.196747414632827
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1611,0.00665659029285841,0.195889132709594
RIV,Intermittent,glover,Adjacent+Dynamic,Qf.WebSq,1621,0.0112318428795729,0.00537387851228566
