"agency","site","datetime","ground_elev_ft","water_elev_ft","wtd_ft","lon","lat","well_depth_ft","well_use","catchment"
"CA-DWR","390106N1233775W002",2012-05-02 00:00:00,379.92,376.72,3.19999999999999,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-05-30 12:05:00,379.92,374.26,5.66000000000003,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-07-03 13:30:00,379.92,372.35,7.56999999999999,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-08-23 14:15:00,379.92,369.83,10.09,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-09-25 14:03:00,379.92,368.65,11.27,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-10-15 13:15:00,379.92,368.31,11.61,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-11-27 00:00:00,379.92,370.12,9.80000000000001,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2012-12-10 15:22:00,379.92,374.73,5.19,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-01-29 14:02:00,379.92,377.62,2.30000000000001,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-02-27 12:25:00,379.92,376.19,3.73000000000002,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-03-27 16:10:00,379.92,374.66,5.25999999999999,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-04-25 00:00:00,379.92,374.92,5,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-05-22 12:53:00,379.92,373.24,6.68000000000001,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-07-31 13:05:00,379.92,369.82,10.1,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-08-27 14:10:00,379.92,368.58,11.34,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-09-24 14:40:00,379.92,368,11.92,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-10-29 16:57:00,379.92,367.6,12.32,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-11-14 14:33:00,379.92,367.34,12.58,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-12-11 00:00:00,379.92,367.02,12.9,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2013-12-17 12:35:00,379.92,365.84,14.08,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2014-01-13 16:30:00,379.92,366.53,13.39,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2014-02-25 14:54:00,379.92,369.49,10.43,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2014-03-05 00:00:00,379.92,367.32,12.6,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2014-03-17 14:30:00,379.92,376.07,3.85000000000002,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2014-10-22 00:00:00,379.92,367.32,12.6,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2015-03-25 00:00:00,379.92,375.82,4.10000000000002,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2015-10-21 00:00:00,379.92,367.22,12.7,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2016-03-17 00:00:00,379.92,379.17,0.75,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2016-10-26 00:00:00,379.92,370.17,9.75,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390106N1233775W002",2017-03-28 00:00:00,379.92,378.97,0.949999999999989,-123.3775,39.0106,40,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-01-30 16:50:00,352.93,327.85,25.08,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-03-28 12:45:00,352.93,330.16,22.77,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-04-24 11:55:00,352.93,330.1,22.83,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-05-02 00:00:00,352.93,329.23,23.7,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-05-30 12:15:00,352.93,327.84,25.09,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-07-03 13:40:00,352.93,326.82,26.11,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-08-23 14:27:00,352.93,325.26,27.67,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-09-25 14:10:00,352.93,325.16,27.77,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-10-15 13:30:00,352.93,325.19,27.74,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-11-27 00:00:00,352.93,326.13,26.8,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2012-12-10 15:35:00,352.93,328.55,24.38,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-01-29 14:15:00,352.93,329.32,23.61,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-02-27 12:35:00,352.93,329.08,23.85,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-03-27 16:25:00,352.93,329.19,23.74,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-04-25 00:00:00,352.93,328.33,24.6,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-05-22 13:02:00,352.93,327.45,25.48,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-07-31 13:18:00,352.93,325.38,27.55,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-08-27 15:15:00,352.93,324.81,28.12,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-09-24 14:55:00,352.93,324.76,28.17,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-10-29 15:05:00,352.93,324.59,28.34,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-11-14 14:42:00,352.93,324.87,28.06,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-12-11 00:00:00,352.93,324.83,28.1,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2013-12-17 13:03:00,352.93,325.52,27.41,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2014-01-13 16:38:00,352.93,325.08,27.85,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2014-02-25 15:02:00,352.93,326.12,26.81,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2014-03-05 00:00:00,352.93,326.83,26.1,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2014-03-17 14:42:00,352.93,327.7,25.23,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2014-10-22 00:00:00,352.93,324.53,28.4,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2015-03-25 00:00:00,352.93,328.83,24.1,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2015-10-21 00:00:00,352.93,324.63,28.3,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2016-03-17 00:00:00,352.93,331.97,20.96,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2016-10-26 00:00:00,352.93,326.27,26.66,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W001",2017-03-28 00:00:00,352.93,331.47,21.46,-123.3823,39.0254,48,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-01-30 16:53:00,352.93,309.18,43.75,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-03-28 12:47:00,352.93,310.06,42.87,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-04-24 11:57:00,352.93,310.03,42.9,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-05-02 00:00:00,352.93,309.73,43.2,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-05-30 12:17:00,352.93,309.15,43.78,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-07-03 13:42:00,352.93,308.72,44.21,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-08-23 14:30:00,352.93,307.42,45.51,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-09-25 14:12:00,352.93,306.72,46.21,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-10-15 13:32:00,352.93,306.28,46.65,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-11-27 00:00:00,352.93,307.93,45,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2012-12-10 15:38:00,352.93,309.4,43.53,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-01-29 14:17:00,352.93,309.33,43.6,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-02-27 12:37:00,352.93,309.09,43.84,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-03-27 16:28:00,352.93,309.45,43.48,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-04-25 00:00:00,352.93,309.13,43.8,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-05-22 13:04:00,352.93,308.77,44.16,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-07-31 13:20:00,352.93,306.81,46.12,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-08-27 15:17:00,352.93,306.26,46.67,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-09-24 14:57:00,352.93,305.78,47.15,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-10-29 15:07:00,352.93,305.58,47.35,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-11-14 14:44:00,352.93,305.56,47.37,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-12-11 00:00:00,352.93,306.53,46.4,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2013-12-17 13:04:00,352.93,306.99,45.94,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2014-01-13 16:40:00,352.93,307.25,45.68,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2014-02-25 15:04:00,352.93,308.37,44.56,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2014-03-05 00:00:00,352.93,308.53,44.4,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2014-03-17 14:45:00,352.93,308.84,44.09,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2014-10-22 00:00:00,352.93,305.33,47.6,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2015-03-25 00:00:00,352.93,309.43,43.5,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2015-10-21 00:00:00,352.93,305.33,47.6,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2016-03-17 00:00:00,352.93,310.97,41.96,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2016-10-26 00:00:00,352.93,307.47,45.46,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W002",2017-03-28 00:00:00,352.93,310.57,42.36,-123.3823,39.0254,135,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-01-30 16:55:00,352.93,314.6,38.33,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-03-28 12:49:00,352.93,314.88,38.05,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-04-24 11:59:00,352.93,315.1,37.83,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-05-02 00:00:00,352.93,315.13,37.8,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-05-30 12:20:00,352.93,314.92,38.01,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-07-03 13:44:00,352.93,314.87,38.06,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-08-23 14:33:00,352.93,314.38,38.55,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-09-25 14:15:00,352.93,314.07,38.86,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-10-15 13:34:00,352.93,313.66,39.27,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-11-27 00:00:00,352.93,314.03,38.9,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2012-12-10 15:41:00,352.93,314.16,38.77,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-01-29 14:19:00,352.93,314.4,38.53,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-02-27 12:39:00,352.93,314.42,38.51,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-03-27 16:30:00,352.93,314.84,38.09,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-04-25 00:00:00,352.93,314.73,38.2,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-05-22 13:06:00,352.93,314.63,38.3,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-07-31 13:22:00,352.93,313.97,38.96,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-08-27 15:20:00,352.93,313.76,39.17,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-09-24 14:59:00,352.93,313.42,39.51,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-10-29 15:10:00,352.93,313.12,39.81,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-11-14 14:46:00,352.93,313.02,39.91,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-12-11 00:00:00,352.93,313.03,39.9,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2013-12-17 13:06:00,352.93,313.2,39.73,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2014-01-13 16:42:00,352.93,313.05,39.88,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2014-02-25 15:06:00,352.93,313.82,39.11,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2014-03-05 00:00:00,352.93,313.83,39.1,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2014-03-17 14:48:00,352.93,313.85,39.08,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2014-10-22 00:00:00,352.93,312.83,40.1,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2015-03-25 00:00:00,352.93,314.33,38.6,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2015-10-21 00:00:00,352.93,313.13,39.8,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2016-03-17 00:00:00,352.93,314.75,38.18,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2016-10-26 00:00:00,352.93,313.75,39.18,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390254N1233823W003",2017-03-28 00:00:00,352.93,315.15,37.78,-123.3823,39.0254,226,"Observation","Navarro"
"CA-DWR","390388N1236843W001",1981-01-16 00:00:00,302.93,292.43,10.5,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-02-12 00:00:00,302.93,292.73,10.2,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-03-10 00:00:00,302.93,291.93,11,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-04-10 00:00:00,302.93,293.03,9.89999999999998,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-05-08 00:00:00,302.93,286.93,16,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-06-08 00:00:00,302.93,292.93,10,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-07-18 00:00:00,302.93,286.63,16.3,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-08-06 00:00:00,302.93,NA,NA,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-09-09 00:00:00,302.93,285.43,17.5,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-10-08 00:00:00,302.93,NA,NA,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-11-11 00:00:00,302.93,NA,NA,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1981-12-07 00:00:00,302.93,265.43,37.5,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1982-01-05 00:00:00,302.93,293.33,9.60000000000002,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390388N1236843W001",1982-02-03 00:00:00,302.93,291.73,11.2,-123.6843,39.0388,NA,"Unknown","Adjacent"
"CA-DWR","390664N1231491W001",2016-05-11 12:35:00,553,538.525,14.475,-123.14907,39.06639,60,"Residential","Adjacent"
"CA-DWR","390664N1231491W001",2016-10-18 16:10:00,553,536.075,16.925,-123.14907,39.06639,60,"Residential","Adjacent"
"CA-DWR","391031N1231649W001",2014-10-21 00:00:00,588,552.51,35.49,-123.164941,39.103106,105,"Unknown","Adjacent"
